1200476,-0.6107933407647697
1202475,-0.40029340171100536
1199489,-0.8943758405301363
605018,-0.9628385613424557
1196871,-1.271945245040734
1195057,-3.0830463061159823
1195007,-1.4104471791245519
1195233,-1.278773874222695
1195904,-1.2322401109609518
24392,-3.072553087294568
1199737,-2.889350604436376
18401,-3.042219409873799
698491,-2.3416600090554995
1197294,-0.8156190002541553
708964,-1.88886998467387
643446,-2.273350903423214
707176,-2.8551808534723273
1195311,-3.337285294691061
1199709,-2.675955963269413
1202327,-1.2869271646997726
1199124,-1.642355170582082
556621,-0.4306128001229628
542553,-0.45040379559333266
605172,-0.23442974477681844
651073,-1.5056038137278849
555067,-1.0419471165677285
605196,-0.5991936588359107
542554,-0.4289972777361895
565400,-1.564182519646905
556173,-1.0945102388792152
705526,-0.42361553777793987
721059,-0.557984072408636
1194676,-0.4122463500807271
1200316,-0.2801829298121097
1199984,-0.3474042275815802
1205251,-0.853365472566308
707645,-2.6987822535126256
1199458,-2.235803584706845
1195729,-1.9356799229208166
643643,-1.402241196219375
554761,-1.7800803858097045
561052,-3.1659433477083327
560581,-1.690744589942157
738637,-0.45854910800640386
1204443,-0.9043918137568454
1200564,-0.3329960174172718
706285,-0.6015112311315788
1197449,-0.2610392638229539
1202468,-0.5912053092736963
1204309,-0.40218083695142903
24682,-0.8039976956287114
1203976,-0.8264493467367744
733747,-0.9119346831269767
744711,-0.9459831140363935
706528,-0.3856445358127495
1201024,-1.5654873615065785
1202925,-1.2389846624242
1202301,-0.9298043826668447
1195290,-0.5629125270544975
1199669,-0.35167734402199874
1196358,-0.27969168033482167
738707,-0.3717606260128081
698303,-0.43513979821931176
1201453,-0.8970750510121464
698272,-1.1078063175856452
559704,-0.7505216885972107
555563,-0.8819609923161909
1196439,-0.38488926152541253
707926,-0.7985789029201998
720895,-0.7948111310702006
720928,-0.8948096772158621
738597,-0.5888530094398831
706304,-0.4733532367481432
698381,-0.6536081894542859
711343,0.4903391752369043
568259,-0.6575475290430945
1202543,-0.7262268065473072
572601,-0.6691898297410953
1194231,-0.3546038893045133
721086,-1.6312617443888449
1201766,-1.1600290214932727
1195359,-1.6886278315124599
1201707,-1.4212602170957918
651106,-1.5351553435725742
1202559,-1.2722072208398505
1194814,-1.1452050496949426
744190,-1.3808164847357576
698252,-0.479804142488
606304,-1.2108396166871516
738718,-1.4680114414744425
744631,-1.4410919683931316
1203926,-1.3332580609622626
1196568,-1.6881983650507104
554187,-0.7143820276376199
1195523,-1.6893358436026236
709549,-1.7425680564003325
1205167,-3.145570592982533
1195293,-1.8942181164187997
1200735,-0.41102531578454593
24765,-0.8584156931940733
696179,-0.7742382281494997
722316,-1.2103259305844962
541083,-1.0520708806947903
696056,-0.5135202530003716
698312,-1.1319796765319359
605461,-1.7663552362491657
1198363,-1.7851678906950008
1197034,-0.7331353346300077
696989,-1.182370305408026
1197223,-1.6362807960436814
1202667,-0.5219141840227299
707491,-1.5712186913947273
1198643,-0.6941484730646238
641919,-3.3713166688949205
6903,-3.375294635748
720410,-3.1533731558711775
581488,-2.1257656398299107
560359,-2.1257450896513395
1200090,-2.2716231274909306
510635,-2.960452754366666
1019609,-2.9172165759530997
1105350,-0.9645090049994438
1105376,-2.2395956913271418
1179897,-3.0473990935749997
1180975,-0.9786023660223935
1182729,-0.9746762002422851
1190433,-1.0981886626666661
1190493,-1.0363725745416659
1190639,-2.5308219575590702
1191084,-2.6624762484430504
1191775,-1.673453570115278
1192391,-2.200979998809487
1192921,-0.7491667166462491
1193627,-3.1018593231043585
1193859,-1.9137307672353572
1194649,-2.5100619849756503
1194719,-2.3153197519190702
1194882,-2.6672962812374
1194979,-1.317203860582286
1195079,-1.7550627957512486
1195186,-1.607018574660909
1195326,-0.9662595733327769
1195389,-0.5178076097673592
1195423,-2.8344965183101842
1195463,-0.4228590773049392
1195628,-2.6086408990328915
1195634,-2.583001191392891
1195661,-2.292558658301829
1195695,-0.6153554929863622
1195779,-2.0532568061166327
1195950,-2.167035405023304
1196080,-1.2926126189255505
1196083,-0.21141833873153906
1196087,-1.1136331514001963
1196156,-0.6694216059652378
1196193,-0.2907726050015808
1196281,-0.9358458417301042
1196293,-2.087603102234444
1196318,-2.6981733336197657
1196380,-1.8777846068037725
1196440,-0.35036351665836285
1196454,-1.1667070595787092
1196463,-0.5117893330064192
1196487,-2.269951645155674
1196506,-0.9651179216802348
1196580,-1.754999711525178
1196604,-2.192410700938061
1196639,-0.3051876956132872
1196668,-0.8766154512199478
1196671,-0.29659916026148164
1196696,-2.2641329440605404
1196729,-1.3811222334664355
1196797,-0.7578059896573605
1197012,-2.065294362527802
1197081,-2.6363324320276833
1197226,-3.019846041249523
1197240,-3.367684360726496
1197279,-0.38500483983181705
1197360,-1.4786218189636688
1197380,-0.667893554119355
1197384,-0.7572141656752933
1197408,-0.7678247253784616
1197502,-0.9799589565697059
1197530,-3.113168913397436
1197532,-0.8729805628695647
1197574,-2.76695018111218
1197579,-0.8236116114488246
1197645,-0.30366186649452925
1197676,-0.9744159597867494
1197686,-1.43208269831125
1197738,-0.4963098240709605
1197754,-1.9765161100898467
1197875,-2.9963313608101854
1197878,-1.3881782243468257
1197884,-1.7087592379020695
1197963,-1.061217538901042
1198154,-0.3062705933436935
1198217,-0.9080827877922028
1198235,-1.7130973774060294
1198292,-1.0196891739774998
1198359,-0.955154567373636
1198378,-2.4824083562697887
1198421,-1.661028521175209
1198491,-1.7146051060046152
1198593,-1.8926798272773462
1198682,-0.8288823820656354
1198815,0.10252150421764539
1198870,-0.6571026441712506
1198886,-1.2866338090560234
1198947,-0.3181475537358827
1199057,-3.099803977679814
1199113,-2.1045781479023478
1199188,-0.5952335229328769
